product_id,product_name,Major Category,Sub Category,discounted_price,actual_price,discount_percentage,user_id,user_name,review_id,review_title,review_content,rating,rating_count
B09VC2D2WG,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,GraphicTablets,₹469,"₹1,499",69%,AFY2KVXOARKAYSSSHYAZXMKB7ZKA,Yusuf Saifi,R2IVS0EXZ8BPG6,Nice product for this price,Brightness is very low and depends on the ambient light in the room. Otherwise a great product.,4.1,352
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories,USBHubs,"₹1,187","₹1,929",38%,AEKIHWXMZFS67F2COXCDUERH5PXQ,Vignesh,R2OQSICTGUIV9L,Value for money.,Used for more than a month. Works (HDMI,4.1,"1,662"
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories,USBHubs,"₹1,187","₹1,929",38%,AEXW3VTOJOMHJUJV5ZQILFLJYNQQ,Bhupendra,R2OQSICTGUIV9L,Ok ok product,then it will justify.,4.1,"1,662"
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers&Accessories,PCSpeakers,₹849,"₹1,499",43%,AG7C5TFPIBMWQQC2SY4UPPRF6T6A,prathmesh sawant,R2USVKN5VQX7ZL,Gr8 product need more sound quality,hearing Songs...,4.0,"7,352"
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers&Accessories,PCSpeakers,₹849,"₹1,499",43%,AEV3DHIQIEUNDUMXEPHJBVZ3VMHQ,Praveen Stakez,R2USVKN5VQX7ZL,Sound,,4.0,"7,352"
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers&Accessories,PCSpeakers,₹849,"₹1,499",43%,AF7WOI76RSO6HPHORY46KHV2KARQ,Dhananjay Thackeray,R2USVKN5VQX7ZL,Best Product 👍,The sound is awesome as I recommend this for music purpose as it has medium base but rest of all its awesome,4.0,"7,352"
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers&Accessories,PCSpeakers,₹849,"₹1,499",43%,AEBEEV5D2QU7YGXUN4BJIK4UUFMQ,Nilesh,R2USVKN5VQX7ZL,Compact speakers for PC/Laptop,,4.0,"7,352"
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,Mice,₹328,₹399,18%,AFTUS3YZBNWUVW7FV7AQ4O532UNQ,Rakesh Roshan Koul,R28LVJV0VALRCQ,Good Quality Mouse,The product is working smoothly with soft slight clicks. Lookwise is stylish at some extent. Handy in use,4.1,"3,441"
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,Mice,₹328,₹399,18%,AGREMFD5IKQE5NK2YCOQ4XNUTUDQ,Vikas Kushwaha,R28LVJV0VALRCQ,good,portable and flexible product. Better product at this price range. If you are looking similar product at this budget then go for it. This is just the initial review at this time. The detailed review will post soon depending on the usage and work. But at this time,4.1,"3,441"
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,Mice,₹328,₹399,18%,AGA3HQYJUDXUSMKY2XA7VMWANUWA,Amazon Customer,R28LVJV0VALRCQ,Okayish,Bought two mouse both of them were delivered on time. I have been using them for few months now and they are working fine. Comes with the basis functions,4.1,"3,441"
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,Mice,₹328,₹399,18%,AFPORMGJWOHUS73RCALK7AQLVLSA,Aarav Agrawal,R28LVJV0VALRCQ,Go for it,built quality is good and you get 3years warranty which is great for the price.,4.1,"3,441"
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,Mice,₹328,₹399,18%,AF7LYQTIS45CKK5MJKT4D2B7VWAQ,Amazon Customer,R28LVJV0VALRCQ,not proper size,Wouldn't say great but okay for the price tag. Overall good for work purposes.,4.1,"3,441"
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers&Accessories,Lapdesks,₹269,₹699,62%,AGSPAJCL6J6YDXIAPE76RI7HR5AA,varshini Mani,R3VZ6Z283J13QS,Honest review,Yeah here is the honest review.... Looking good..Quality is OKAY... Not an defective product... But I'm not satisfied with the phone holder... It is too straight,4.0,93
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers&Accessories,Lapdesks,₹269,₹699,62%,AFBQMEOHKDRW6CJJFN2X6BVFQ2XQ,Geethanjali Arivudainambi,R3VZ6Z283J13QS,majboot bhi h,Cushion grip is coming out,4.0,93
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,BatteryChargers,₹299,₹400,25%,AHBAFNJWDQVW7JM7YGQOHNOCVM6A,Lovejeet Singh Randhawa,RXTFUL32UVMBF,It is good medium speed charger,I noticed when I got the batteries that they are so much lighter than normal batteries and was suspicious. But after using it heavily,3.8,"40,895"
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,BatteryChargers,₹299,₹400,25%,AEDY3GIDR2RJL5RYJ3TZYZ5MUJ2Q,Jincy Thomas,RXTFUL32UVMBF,Good,Getting overheated when charging is on for 1 hour fear of getting melted the body,3.8,"40,895"
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers&Accessories,Cases,₹549,"₹1,499",63%,AEZTXYO6KQGB5TJF4C2QF4Q337ZQ,Neha,R8BSHHFRCZ0MJ,Nice cover,Nice cover but no place for stylus. Then why give stylus pen along with cover if no place to place the stylus?,4.3,"11,006"
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers&Accessories,Cases,₹549,"₹1,499",63%,AHR3OXVD5W52Q2MYS737HKHMTCHQ,Rajat yadav,R8BSHHFRCZ0MJ,Good,cheap through but it works. I wish this cover has option to store the pen.Front of the cover looks expensive and top notch however the back plastic feels cheap.Still good buy at its current price.,4.3,"11,006"
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers&Accessories,Cases,₹549,"₹1,499",63%,AHQTD5TF5VW5IPOSAGIZ7VYFB66A,Avinash,R8BSHHFRCZ0MJ,Nice flip case,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61RDUgqA0wL._SY88.jpg,4.3,"11,006"
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers&Accessories,Cases,₹549,"₹1,499",63%,AFC4X5UHL2LN4PBS2TWOMIZ2GHAQ,sejal ghuge,R8BSHHFRCZ0MJ,Beautiful product received,Pros1. The case is superb,4.3,"11,006"
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,WireboundNotebooks,₹114,₹120,5%,AGPGSHGMGBF6GBOQ7ZXUBQ3IFZJA,Aditya Chatterjee,RFFLKG1LJ0XOI,Great Build Quality!,The covers are sturdy,4.2,"8,938"
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,WireboundNotebooks,₹114,₹120,5%,AGM6G35OHG5KQMIRRXHX72G3LK2A,Soham Papinwar,RFFLKG1LJ0XOI,Just not A4.,nothing else. Worth for 114rs which i paid 🙌🏻,4.2,"8,938"
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,StickBallpointPens,₹120,₹120,0%,AHWXK2FU23OBRZZUAXLTBDI3GMIQ,Prateek Tiwari,R1FXYA8WISUWTK,I like the 'Pentonic' pens,but they give 2 different shades of Green and both the colours are same,4.1,"4,308"
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,StickBallpointPens,₹120,₹120,0%,AGIVUEKXGQYNDWJ2UDEE6T24G6LA,golla ramesh,R1FXYA8WISUWTK,Useful,,4.1,"4,308"
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,StickBallpointPens,₹120,₹120,0%,AH7Z4E2IL2MTD636EXSVY3BP6DYQ,Misoma,R1FXYA8WISUWTK,Liked it,Good for making notes and writing key points. Helps as a highlighter but they don't look same as the picture. They look silvery and not black actually.,4.1,"4,308"
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,StickBallpointPens,₹120,₹120,0%,AHYTLAOGOPXGT32G7WO2MNPWKISQ,Samir,R1FXYA8WISUWTK,Penatoni pen is good work,Nice,4.1,"4,308"
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,₹209,₹695,70%,AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,Shiva,R2AE3BN2Y58N55,Functionality as described,Using it and satisfactory.,4.5,"1,07,686"
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,₹209,₹695,70%,AENQPV63OVBZHJ7L7V37M2ADFY7Q,Uzef,R2AE3BN2Y58N55,Working,Working good also not so expensive,4.5,"1,07,686"
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,₹209,₹695,70%,AH7J7BCTWAMK2REWT4AMA2V5DPUQ,kottala samuel,R2AE3BN2Y58N55,Great USB in budget,Using this for an audio transition from Yamaha mgxu20 sound mixer to the laptop for live purpose excellent quality.,4.5,"1,07,686"
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,₹209,₹695,70%,AHM56NVJXROPTI5WICZITI4YAZAA,Dhivakaran,R2AE3BN2Y58N55,Good,Good quality,4.5,"1,07,686"
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,₹209,₹695,70%,AEWZZXQWEU2QSVBCT7AJQ3FXMZWA,Mark,R2AE3BN2Y58N55,It just works,and cheap price,4.5,"1,07,686"
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,₹209,₹695,70%,AGCX23QVQFBCYCAUWQNM4YHMKMQA,Vijay Sreekantan,R2AE3BN2Y58N55,Still working after 3 months,Works with my Casio ct-x700 well,4.5,"1,07,686"
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers&Accessories,Mice,"₹1,490","₹2,295",35%,AG3PFOJEF5GLV3YFEAWJUTBBSIEA,Deepthi,R17OGPT2IDXIGX,Good one.,more sleek,4.6,"10,652"
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers&Accessories,Mice,"₹1,490","₹2,295",35%,AET5DKTUHQBYCL3S6OBVUHPPGDUA,sreeraj,R17OGPT2IDXIGX,Great product,if it's in your budget or around it,4.6,"10,652"
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers&Accessories,Mice,"₹1,490","₹2,295",35%,AE6EIDBISBBJAAF35WCPRRY3NORQ,Abdul Aziz,R17OGPT2IDXIGX,but colour mismatcg,It's small ergonomic mice,4.6,"10,652"
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers&Accessories,Mice,"₹1,490","₹2,295",35%,AEGAAZHTQRX7HIKMQ4KTWNBICPEA,Neha,R17OGPT2IDXIGX,Best for Daily use,I just used it for lightwork purpose . But silent and fine feeling while clicking.,4.6,"10,652"
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,WoodenPencils,₹99,₹99,0%,AETT3TJOC4QSORCIDNNMRWXFQBJA,Shahul Hameed Izzath,R3V5B4OYIG9WX6,Great,Value of Money ...,4.3,"5,036"
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,WoodenPencils,₹99,₹99,0%,AED67MOMBSOFF4YGXKG4BNH4L7CQ,Mohd Aslam Khan,R3V5B4OYIG9WX6,It is ok,It is ok,4.3,"5,036"
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,Mice,₹149,₹249,40%,AHHIHCEKEYDIRPJ5W7WXGLB3E66Q,VIMAL,R2JCUKBR0BQ8ES,Good product,I mean not for gaming.As I did,4.0,"5,057"
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,Mice,₹149,₹249,40%,AHAVRPA7Z3PKTTWVBVUISCKI7RYQ,Tamil selvan,R2JCUKBR0BQ8ES,Good,coding,4.0,"5,057"
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,Mice,₹149,₹249,40%,AEUK344UA4FNU4PR4AWSPKWX5PPQ,PAGOLA SURESH,R2JCUKBR0BQ8ES,Good,You can buy this Rs 99 + shipping charge from flipkart,4.0,"5,057"
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,Mice,₹149,₹249,40%,AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,Olivia,R2JCUKBR0BQ8ES,Good,It's a good light weight mouse,4.0,"5,057"
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,GamingMice,₹575,"₹2,799",79%,AE76DJPCEWHN2OTAI3SQR6WIPB6A,Bhagwan Patil,RO0S1HB5CYIZ9,I'm not a pro gamer but this mouse does the job well,Nice mouse,4.2,"8,537"
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,GamingMice,₹575,"₹2,799",79%,AF5SIAJE5YC2OYZFZZXRUTCQI2CQ,Abhisekh,RO0S1HB5CYIZ9,Valuable mouse,good cable quality,4.2,"8,537"
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,GamingMice,₹575,"₹2,799",79%,AEJ6Q7R4JYX6VAWBWTCZQ2BATFYA,Murtaza Chhatriwala,RO0S1HB5CYIZ9,Value for Money,WoW coupon also present.Only thing I didn't like is that the primary buttons,4.2,"8,537"
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,GamingMice,₹575,"₹2,799",79%,AECKINXPQ25FT226Z26A5P6WM4DA,Rohit lakra,RO0S1HB5CYIZ9,Good according to price and specification,they are fingerprint magnets and don't look really good.,4.2,"8,537"
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,GamingMice,₹575,"₹2,799",79%,AENR3S7MIPA25OAPDZHF3SYFMRSQ,g.d.nithi5,RO0S1HB5CYIZ9,Super looking and more featured mouse,Mouse is perfect at it's price point and the build quality is also good I would recommend to buy it.... But i would like to rate 3 star for the packaging because there was no packaging..it came with a sealed box..,4.2,"8,537"
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),OfficeProducts,RetractableBallpointPens,₹178,₹210,15%,AFVIOYI64LWX7ZMVHYEMSMPMGEQA,Nitin Verma,R1AY8EXPHPWDDR,Best price,they write pretty well,4.3,"2,450"
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,"₹1,599","₹3,490",54%,AFQLURVIOJ7LVLKNHB76BZJ5KCZQ,Miki,R3HH89QPKPPH0N,Good for gaming.,Good for gaming only. Other than that the sound quality is not as good as other models.(I have used 181,3.7,676
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,"₹1,599","₹3,490",54%,AGWO43ZNNSWNOSQOL4QQI2LZ3PIQ,Nikhil,R3HH89QPKPPH0N,Worst earbuds,and still prefer that over 191).Battery back up is definitely better,3.7,676
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,"₹1,599","₹3,490",54%,AESTKWAZITTK43OZLDVJKVQRUF2Q,Patel raiyan,R3HH89QPKPPH0N,Good enough,so preferably not for those who use smaller earphones.,3.7,676
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,"₹1,599","₹3,490",54%,AGZTN3YNM6RFDCZY5JPZYULSKWNQ,Shubham Kumar,R3HH89QPKPPH0N,Not suitable for long use,Ear fittting depends;was cousing pain at first,3.7,676
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,"₹1,599","₹3,490",54%,AFXZDRPDWF4RVB7PYC4W7EX22PAQ,Amazon Customer,R3HH89QPKPPH0N,Ear pain,the sound quality okay,3.7,676
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,"₹1,599","₹3,490",54%,AHPGVB4FAYZ7VYKWZ3CVGCYLVRNQ,subir das,R3HH89QPKPPH0N,Sound quality and build quality is good 2022 its a best choise,noice cancellation need to be improved!,3.7,676
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,In-Ear,₹499,"₹1,299",62%,AHYZC7TAK75CSXYF2V57TT2XB3VA,Kulasekaranslrk,R3BZHVNU56YYR,Does its job for the price,A peculiar product in the market. Good sound quality and build quality for this price range. The wood color and texture will not be the same as in the picture. writing this review after using it for more than a month. No problems yet. So,3.9,"1,173"
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,In-Ear,₹499,"₹1,299",62%,AHVSVASRHLY4HII4CH5GEKNUWAIQ,Amazon Customer,R3BZHVNU56YYR,Not for music but calling,good budget wired headphone.,3.9,"1,173"
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,In-Ear,₹499,"₹1,299",62%,AHU3G6JL2C765DSFVXYNANCGFATA,Sampada,R3BZHVNU56YYR,Good product - value for money,This product is very good for calling purpose no doubt about that. Made of woods definitely! Looks pretty I love the design and the logo. Sound quality if you are a music lover and would like to spend a little more then I would recommend SONY,3.9,"1,173"
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,In-Ear,₹499,"₹1,299",62%,AEF7R2XPRQEBGHMMUTQRQNQ7CHLQ,Rudraksh,R3BZHVNU56YYR,Not for Music Lovers,Realme,3.9,"1,173"
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,In-Ear,₹499,"₹1,299",62%,AHBVHPQ4W6276E6FKYIQHJQ4BMRQ,Vivek Jadhav,R3BZHVNU56YYR,It not working now,this sounds like toad! I am very disappointed about the music quality for this.,3.9,"1,173"
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,MousePads,₹199,₹499,60%,AF3TCDSYBVZRSHE2MU3NV74C7YPA,Pamu,R272I3YE9KXOQX,Good,quality is nice,4.3,"9,998"
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,MousePads,₹199,₹499,60%,AG7CR672RR6AWBT7I62TSPGNS2NA,Vimal,R272I3YE9KXOQX,Nicee,,4.3,"9,998"
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,MousePads,₹199,₹499,60%,AGJL2UK2F3UGV6J6SLRUCOI4CJVA,RAJ KUMAR GUPTA,R272I3YE9KXOQX,अच्छा है,print colour also still there,4.3,"9,998"
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,MousePads,₹199,₹499,60%,AGVCLAOUVKP6ZCUZFCPDPBYFYJKA,Abhishek,R272I3YE9KXOQX,ABC,Useful and easy to handle 😜,4.3,"9,998"
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,SmartWatches,"₹2,499","₹5,999",58%,AF4YTGSRB6V6GKOASPKQOXBSV5WQ,Manas Mishra,R3K08458ILZK0F,Bindaas watch,Must buy it if u're looking something greatThanks noise,4.1,"5,852"
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,SmartWatches,"₹2,499","₹5,999",58%,AEXQDRMTF5ZQUUSHS7BCNNYOKRQQ,Rudra Pratap Singh,R3K08458ILZK0F,Must buy,Good one at this price ra,4.1,"5,852"
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,SmartWatches,"₹2,499","₹5,999",58%,AHTQKY3RQLPSFW44ZP7BN6BCKGAQ,Harshad Bhairamadgi,R3K08458ILZK0F,The LCD display is much better than shown in images or videos,This is an outstanding product. This is best watch under 3000rs with max features,4.1,"5,852"
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,SmartWatches,"₹2,499","₹5,999",58%,AESLA7XGMFNAM724AWVRLZHL376A,Gyannidhi prasad,R3K08458ILZK0F,Good product battery backup good,when I given to him,4.1,"5,852"
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,InternalHardDrives,₹199,₹999,80%,AF52SZE3RZ4OMSOTV2XLI7FOVKMA,Digvijay,R1WLBATEAWUA8W,🌟🌟🌟🌟,GO FOR IT BUT I MADE SOME CHANGES TO FIX MY DVD DRIVE HINGE IN THIS CADDY.NEED TO PRECISION THIS PRODUCT FOR FIXING HINGE IN DELL 3542. 🌟🌟🌟🌟,4.2,362
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,InternalHardDrives,₹199,₹999,80%,AF3XCKUXNVV4TXZRHMFCHOP4A3OQ,Yogesh,R1WLBATEAWUA8W,Nice product,Its a overall good product with decent quality,4.2,362
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,InternalHardDrives,₹199,₹999,80%,AGFDIWO3DFWN2Z4EMNSGIOVOBHEQ,Rajesh K.,R1WLBATEAWUA8W,Product quality is good and price is also very good,Upgrade to ssd,4.2,362
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,InternalHardDrives,₹199,₹999,80%,AHBHVBSLQAZYWDF5O7IURE36WXPQ,Nitin Soni,R1WLBATEAWUA8W,Nice product at this rate,their charges would have been very high,4.2,362
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,InternalHardDrives,₹199,₹999,80%,AGEZA6R66R66NKFHY5CKESBG6S6Q,Hacker,R1WLBATEAWUA8W,Not gona regret after buying it,so I thought of installing the ssd myself. Now I needed a hard drive caddy which I got here for a low price. And the good thing about it is that it is very easy to install. Only one thing was missing,4.2,362
